1331901000.760000	C1NfEh24EB7L5Pjd0g	192.168.202.79	50581	192.168.229.251	80	tcp	http	0.010000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.770000	C8pDm83pGjWn37g9ui	192.168.202.79	50583	192.168.229.251	80	tcp	http	0.010000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.770000	CHmJrt1pKBFT4Rd3E5	192.168.202.79	46237	192.168.229.254	443	tcp	ssl	0.020000	539	1060	SF	-	0	ShADadfFr	8	963	13	1744	(empty)
1331901000.780000	Cv3SVC3RPaU9s8T8P8	192.168.202.79	50585	192.168.229.251	80	tcp	http	0.010000	162	214	SF	-	0	ShADfFa	4	378	3	382	(empty)
1331901000.790000	CrOJx74NHNY32rCmDk	192.168.202.79	46239	192.168.229.254	443	tcp	ssl	0.010000	539	1060	SF	-	0	ShADadfFr	8	963	13	1744	(empty)
1331901000.790000	CrflGb2oBqYQHZGO11	192.168.202.79	50587	192.168.229.251	80	tcp	http	0.020000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.800000	C0AG7z2MjjpVOqkXvd	192.168.202.79	46241	192.168.229.254	443	tcp	ssl	0.010000	538	1060	SF	-	0	ShADadfFr	9	1014	13	1744	(empty)
1331901000.810000	Cs7VjuJdyeY6yatTi	192.168.202.79	50589	192.168.229.251	80	tcp	http	0.010000	164	214	SF	-	0	ShADfFa	4	380	3	382	(empty)
1331901000.820000	Cd1U9L3i4MEn5mSYcf	192.168.202.79	50591	192.168.229.251	80	tcp	http	0.010000	163	214	SF	-	0	ShADfFa	4	379	3	382	(empty)
1331901000.810000	CzzTdG1vmwELxPECo6	192.168.202.79	46243	192.168.229.254	443	tcp	ssl	0.020000	539	1060	SF	-	0	ShADadfFr	8	963	13	1744	(empty)
1331901000.830000	CYwF9W2NRwK4qLIJ0g	192.168.202.79	46245	192.168.229.254	443	tcp	ssl	0.010000	534	1060	SF	-	0	ShADadfFr	8	958	13	1744	(empty)
1331901000.840000	CAe5393q87YCYbocwi	192.168.202.79	46247	192.168.229.254	443	tcp	ssl	0.010000	539	1060	SF	-	0	ShADadfFr	8	963	13	1744	(empty)
1331901000.830000	CqEvE71FftcS0D7zM3	192.168.202.79	50593	192.168.229.251	80	tcp	http	0.020000	165	214	SF	-	0	ShADfFa	4	381	3	382	(empty)
1331901000.850000	Cbprjt1ywxf6udnMA5	192.168.202.79	50595	192.168.229.251	80	tcp	http	0.010000	165	214	SF	-	0	ShADfFa	4	381	3	382	(empty)
1331901000.850000	Cd5ZVD3prgB6nU9S1	192.168.202.79	46249	192.168.229.254	443	tcp	ssl	0.020000	538	1060	SF	-	0	ShADadfFr	8	962	13	1744	(empty)
1331901000.860000	C2NjRt23mHaW4jxFWc	192.168.202.79	50597	192.168.229.251	80	tcp	http	0.010000	161	214	SF	-	0	ShADfFa	4	377	3	382	(empty)
